MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,AST,OREB,DREB,REB,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,RESTRICTED_AREA_FGM,RESTRICTED_AREA_FGA,RESTRICTED_AREA_FG_PCT,IN_THE_PAINT_(NON-RA)_FGM,IN_THE_PAINT_(NON-RA)_FGA,IN_THE_PAINT_(NON-RA)_FG_PCT,MID-RANGE_FGM,MID-RANGE_FGA,MID-RANGE_FG_PCT,CORNER_3_FGM,CORNER_3_FGA,CORNER_3_FG_PCT,ABOVE_THE_BREAK_3_FGM,ABOVE_THE_BREAK_3_FGA,ABOVE_THE_BREAK_3_FG_PCT,3&D SPECIALIST,VERSATILE PLAYMAKER,BALANCED SHOT CREATOR,INTERIOR SCORER,RIM-RUNNER,FLOOR STRETCHER,HYBRID BIG,ISOLATION SCORER,OFF-BALL SHOOTER,ROUND
-0.3999999999999986,11.300000000000011,4.0,3.799999999999997,0.025999999999999968,2.200000000000001,4.200000000000003,0.016000000000000014,1.0,1.6999999999999993,-0.015000000000000013,1.7000000000000028,1.5,0.5,2.0,-0.40000000000000036,0.09999999999999964,0.5,-0.2999999999999998,2.6000000000000014,1.8999999999999986,8.9,-0.4999999999999982,1.0999999999999996,0.10000000000000142,-1.6999999999999957,8.299999999999997,8.599999999999994,-1.5999999999999943,-0.20000000000000284,9.799999999999999,8.799999999999999,-0.02200000000000002,0.18999999999999995,0.40000000000000213,0.032999999999999974,-0.02400000000000002,0.009000000000000008,-0.007000000000000006,0.03399999999999992,0.031000000000000028,4.0,3.230000000000004,2.6899999999999977,201,0.041000000000000036,2.5,1.9000000000000004,0.5999999999999996,4.199999999999996,-0.027999999999999914,0.028000000000000025,-0.014000000000000012,-0.009000000000000001,0.019000000000000017,-0.007000000000000006,-0.004999999999999977,0.007000000000000006,-0.006000000000000005,0.0050000000000000044,-0.0050000000000000044,-0.08799999999999997,0.088,-0.02200000000000002,0.02200000000000002,2.5000000000000018,2.6999999999999993,0.029000000000000026,-0.5,-2.8000000000000007,0.04899999999999999,-0.20000000000000018,-0.3000000000000007,-0.0050000000000000044,-0.10000000000000053,-0.5,0.008000000000000007,2.1999999999999993,4.599999999999998,0.019000000000000017,-0.008699999999999986,-0.03340000000000001,-0.1469,0.0,0.1335,0.10450000000000001,-0.08519999999999998,0.1134,-0.0772,1
0.19999999999999574,1.9000000000000057,1.6000000000000014,2.8999999999999915,0.0020000000000000018,-1.0,-0.8000000000000043,-0.019000000000000017,-0.3000000000000007,-1.5,0.039000000000000035,3.6999999999999993,1.0,-2.3999999999999986,-1.6000000000000014,-0.20000000000000107,1.2000000000000002,0.7999999999999998,0.7000000000000002,0.8000000000000007,-0.09999999999999787,-0.2999999999999998,-0.9000000000000004,0.20000000000000107,-2.0,4.799999999999997,0.5,0.30000000000001137,0.3999999999999915,0.5999999999999943,0.09999999999999964,-0.2999999999999998,0.06400000000000006,0.3100000000000003,1.8000000000000007,0.019000000000000017,-0.020000000000000018,-0.008000000000000007,-0.0030000000000000027,-0.005999999999999894,-0.0040000000000000036,0.7999999999999972,0.8400000000000034,0.7099999999999937,113,0.008000000000000007,2.8000000000000007,-0.3000000000000007,4.0,6.700000000000003,0.02400000000000002,-0.023999999999999966,0.03600000000000003,-0.016,-0.030999999999999972,0.03299999999999999,-0.0050000000000000044,0.021999999999999992,0.05099999999999999,0.118,-0.118,-0.015000000000000013,0.015000000000000013,0.06400000000000006,-0.064,0.40000000000000213,0.7000000000000028,-0.006000000000000005,2.999999999999999,4.800000000000001,0.05199999999999999,-0.7999999999999998,-1.6000000000000014,-0.007000000000000006,-0.2999999999999998,0.0,-0.03199999999999997,-0.6999999999999993,-1.0,-0.01100000000000001,-0.0537,0.0786,0.1452,-0.112,-0.0308,0.10709999999999997,-0.0608,-0.0005000000000000004,-0.0732,1
0.29999999999999716,10.899999999999991,3.3999999999999986,4.200000000000003,0.017000000000000015,6.600000000000001,12.900000000000006,0.04999999999999999,-2.599999999999998,-3.8999999999999986,0.02400000000000002,3.1000000000000014,0.3000000000000007,3.1999999999999993,3.5,-2.299999999999999,-1.7000000000000002,-0.5,-0.8000000000000003,-4.200000000000001,-2.8000000000000007,9.2,-4.100000000000001,0.9000000000000004,-0.3000000000000007,0.5,11.0,10.599999999999994,1.2000000000000028,1.0,9.9,9.6,0.025000000000000022,0.5800000000000001,1.8999999999999986,-0.01100000000000001,-0.0030000000000000027,0.0050000000000000044,-0.024999999999999994,0.051000000000000045,0.040999999999999925,-0.29999999999999716,0.0799999999999983,0.05999999999998806,44,0.04500000000000004,-3.5,0.1999999999999993,-1.9000000000000004,-4.599999999999994,-0.12499999999999994,0.12500000000000006,-0.10100000000000003,-0.019999999999999997,0.138,-0.029000000000000012,-0.038000000000000006,-0.046999999999999986,-0.08000000000000002,0.0,0.0,-0.04299999999999993,0.04299999999999998,0.025000000000000022,-0.025000000000000022,-1.5,-3.6999999999999993,0.04499999999999993,-0.8000000000000007,-2.700000000000001,0.028000000000000025,-0.7999999999999998,-2.3,0.01599999999999996,0.20000000000000018,-0.20000000000000107,0.03500000000000003,6.3,13.399999999999999,0.056999999999999995,-0.009600000000000025,0.024000000000000007,-0.16920000000000002,0.0,0.03989999999999999,-0.07680000000000001,-0.1179,0.0,0.3095,1
0.20000000000000284,0.29999999999999716,0.5999999999999943,-0.5999999999999943,0.010000000000000009,-0.20000000000000107,-1.2999999999999972,0.007000000000000006,-0.6999999999999993,-1.6000000000000014,0.026000000000000023,1.1000000000000014,-0.5,-1.5999999999999979,-2.1999999999999957,-1.5999999999999996,0.1999999999999993,-1.2999999999999998,0.0,-3.5,0.10000000000000142,2.1999999999999997,-2.1000000000000014,-1.6999999999999993,0.0,3.9000000000000057,3.0,2.700000000000003,1.7000000000000028,0.7999999999999972,1.3000000000000003,1.9,0.016000000000000014,0.2899999999999998,1.0,0.0,-0.0040000000000000036,-0.0030000000000000027,-0.012999999999999984,0.009000000000000008,0.009000000000000008,-3.200000000000003,-2.6299999999999955,-2.1899999999999977,-175,0.018000000000000016,0.3999999999999986,-0.5999999999999996,-2.8000000000000007,-0.3999999999999986,0.01200000000000001,-0.01200000000000001,0.013000000000000012,0.018000000000000002,-0.007000000000000006,-0.023999999999999994,-0.006000000000000005,0.0030000000000000027,-0.0040000000000000036,0.038000000000000034,-0.03799999999999998,-0.025000000000000022,0.024999999999999994,0.016000000000000014,-0.016000000000000014,0.8999999999999986,1.3999999999999986,0.0,-1.2000000000000002,-2.3999999999999986,-0.0010000000000000009,1.0,1.6999999999999993,0.034999999999999976,0.6000000000000001,1.3999999999999986,0.0030000000000000027,-0.8000000000000007,-2.6999999999999993,0.006000000000000005,-0.2555,-0.06500000000000002,-0.0012999999999999956,0.0148,-0.0835,0.234,0.03939999999999999,0.003500000000000003,0.1136,1
0.0,-1.2000000000000028,-0.19999999999999574,-0.5999999999999943,0.0030000000000000027,0.5999999999999996,0.8999999999999986,0.007000000000000006,-1.6000000000000014,-2.900000000000002,0.03299999999999992,-1.5,-2.3000000000000007,-0.19999999999999574,-2.5,-4.0,1.4000000000000004,0.10000000000000053,-0.7000000000000002,-1.0,-2.099999999999998,8.0,-7.0,0.09999999999999964,-4.199999999999999,-5.700000000000003,2.8999999999999915,2.0,-5.299999999999997,-6.0,8.2,7.999999999999999,-0.03300000000000003,0.48,-0.20000000000000284,-0.04899999999999999,0.0020000000000000018,-0.02200000000000002,-0.03499999999999999,0.006000000000000005,0.0050000000000000044,-3.6000000000000085,-2.789999999999992,-2.3100000000000023,-227,0.038000000000000034,3.3000000000000007,-1.5,-0.5999999999999979,-4.899999999999999,-0.013000000000000012,0.012999999999999956,-0.007000000000000006,0.028999999999999998,0.01899999999999996,-0.0040000000000000036,-0.010999999999999982,0.028999999999999998,-0.03700000000000003,-0.04500000000000004,0.04500000000000004,-0.025000000000000022,0.024999999999999994,-0.03300000000000003,0.03300000000000003,-0.1999999999999993,-0.1999999999999993,-0.0030000000000000027,-2.200000000000001,-5.300000000000001,0.010000000000000009,1.7000000000000002,4.0,-0.01100000000000001,-0.20000000000000018,-1.3000000000000007,0.03400000000000003,0.9000000000000004,2.5,-0.0020000000000000018,0.0174,-0.08990000000000001,-0.09819999999999998,-0.0145,-0.0624,0.0754,0.0445,0.04920000000000001,0.07859999999999999,1
0.10000000000000142,7.8999999999999915,3.799999999999997,3.5,0.02400000000000002,-0.5,-1.5,0.0030000000000000027,0.5999999999999979,1.6000000000000014,-0.027000000000000024,5.800000000000001,0.8999999999999986,1.0,1.9000000000000057,-0.5999999999999996,-1.4000000000000004,0.40000000000000036,0.7999999999999998,-0.6999999999999993,1.1999999999999993,-0.8000000000000003,0.40000000000000213,2.5,1.5000000000000018,4.600000000000001,4.799999999999997,4.6000000000000085,5.199999999999989,5.699999999999989,-0.40000000000000036,-1.1000000000000005,0.07800000000000007,0.48,2.700000000000003,0.029000000000000026,-0.025000000000000022,0.008000000000000007,-0.010999999999999982,0.018999999999999906,0.015000000000000013,2.5999999999999943,2.430000000000007,2.019999999999996,229,0.008000000000000007,-2.400000000000002,1.5,4.400000000000002,7.100000000000001,0.031000000000000028,-0.031000000000000028,0.03700000000000003,0.009000000000000008,-0.03300000000000003,0.027999999999999997,-0.0050000000000000044,-0.031,0.02999999999999997,0.07499999999999996,-0.07500000000000001,0.10799999999999998,-0.10800000000000001,0.07800000000000007,-0.07800000000000001,4.700000000000001,6.300000000000001,0.014000000000000012,-1.1000000000000014,-3.1999999999999993,0.022999999999999965,0.6999999999999997,1.8999999999999995,-0.008000000000000007,-0.2999999999999998,-0.9999999999999991,0.019999999999999962,-0.29999999999999893,-0.9000000000000021,0.0020000000000000018,-0.06169999999999999,0.1579,0.011200000000000002,-0.0574,-0.137,0.3749,0.1315,-0.1426,-0.2768,1
0.10000000000000142,0.5,1.7000000000000028,3.0,0.0040000000000000036,-2.700000000000001,-6.600000000000001,-0.01100000000000001,-0.1999999999999993,0.5,-0.026000000000000023,-5.800000000000001,2.0999999999999996,1.0,3.1000000000000014,-0.09999999999999964,-1.0,0.20000000000000018,0.2999999999999998,-0.1999999999999993,0.5999999999999979,1.2000000000000002,-0.5999999999999979,0.8999999999999986,-0.3999999999999986,4.099999999999994,-0.5999999999999943,0.7000000000000028,-0.9000000000000057,-0.7000000000000028,0.2999999999999998,1.3999999999999995,-0.16499999999999992,-0.3899999999999999,-3.700000000000003,0.04899999999999999,-0.0010000000000000009,0.02400000000000002,-0.0009999999999999731,-0.013000000000000012,-0.014999999999999902,0.29999999999999716,-0.3400000000000034,-0.28000000000000114,-14,0.0,-2.099999999999998,2.5000000000000018,2.5,6.600000000000001,0.08499999999999996,-0.08499999999999996,0.07700000000000001,0.019999999999999997,-0.07400000000000001,0.01999999999999999,-0.0020000000000000018,-0.01899999999999999,0.05499999999999999,-0.16899999999999998,0.16900000000000004,-0.08399999999999996,0.08399999999999999,-0.16499999999999992,0.16500000000000004,2.8000000000000007,4.800000000000001,-0.015000000000000013,0.39999999999999947,2.1000000000000014,-0.020999999999999963,1.1999999999999997,2.6000000000000005,0.02200000000000002,-1.3000000000000003,-2.8,-0.02200000000000002,-1.3999999999999986,-3.6000000000000014,-0.006000000000000005,-0.27040000000000003,0.2724,-0.042300000000000004,0.20330000000000004,-0.0566,-0.0648,0.0249,0.0,-0.06660000000000002,1
-0.29999999999999716,-0.8999999999999915,-0.10000000000000142,-2.0999999999999943,0.010999999999999954,-1.6999999999999993,-3.5,-0.01100000000000001,1.0,1.3999999999999986,-0.0040000000000000036,-0.10000000000000142,-1.4000000000000004,-0.4000000000000057,-1.8999999999999986,-0.5,-0.2999999999999998,-0.5,-0.2999999999999998,-1.0,0.0,-3.8,-0.5,1.0,2.6999999999999993,1.3999999999999986,-0.19999999999998863,-0.7000000000000028,2.8000000000000114,3.0,-2.9,-3.8,-0.0020000000000000018,0.050000000000000044,0.1999999999999993,-0.02699999999999997,-0.007000000000000006,-0.01200000000000001,-0.0040000000000000036,0.0030000000000000027,0.0050000000000000044,0.29999999999999716,0.39000000000000057,0.3299999999999983,-13,-0.013000000000000012,-1.3000000000000007,-2.799999999999999,1.5,0.8999999999999986,0.029999999999999916,-0.030000000000000027,0.03199999999999997,0.020999999999999998,-0.04300000000000004,0.014000000000000012,0.010000000000000009,-0.010000000000000009,0.01100000000000001,0.0020000000000000018,-0.0020000000000000018,0.019000000000000017,-0.01899999999999999,-0.0020000000000000018,0.0020000000000000018,-0.1999999999999993,-1.6000000000000014,0.03699999999999992,0.7000000000000002,0.6999999999999993,0.02200000000000002,1.2000000000000002,2.299999999999999,0.03799999999999998,-0.6000000000000001,-1.4000000000000004,0.0,-1.200000000000001,-2.1000000000000014,-0.015000000000000013,0.09760000000000002,0.02210000000000001,0.016600000000000004,0.0,-0.02410000000000001,-0.1739,0.0396,0.06709999999999999,-0.044899999999999995,1
0.0,6.400000000000006,2.5,4.3999999999999915,0.0050000000000000044,1.700000000000001,4.899999999999999,-0.0040000000000000036,-0.3000000000000007,-1.2000000000000028,0.026000000000000023,2.6000000000000014,3.0,-0.8999999999999986,2.0,-0.20000000000000107,0.8999999999999995,-0.40000000000000036,0.6000000000000005,0.20000000000000284,0.0,7.0,-0.9000000000000004,0.40000000000000036,0.10000000000000142,0.20000000000000284,5.5,5.900000000000006,-1.9000000000000057,-0.9000000000000057,7.3999999999999995,6.799999999999999,0.02400000000000002,0.21999999999999997,0.9000000000000021,0.061,-0.025000000000000022,0.014000000000000012,-0.0020000000000000018,0.010000000000000009,0.009000000000000008,1.0,0.39000000000000057,0.3299999999999983,39,0.03300000000000003,3.3999999999999986,2.4000000000000004,1.4000000000000004,7.0,-0.03299999999999992,0.03300000000000003,-0.01200000000000001,-0.05,0.02300000000000002,0.0059999999999999915,-0.010999999999999982,0.02099999999999999,0.035999999999999976,0.06700000000000006,-0.067,-0.07299999999999995,0.07300000000000001,0.02400000000000002,-0.02400000000000002,0.7000000000000028,1.3000000000000007,-0.009000000000000008,2.8,4.0,0.062,-2.7,-5.700000000000001,-0.020000000000000018,0.20000000000000018,1.299999999999999,-0.035999999999999976,1.5,3.5,0.008000000000000007,0.060200000000000004,0.04569999999999999,-0.0454,-0.112,0.10270000000000001,-0.0489,0.049400000000000006,0.0408,-0.0926,2
0.10000000000000142,0.7999999999999972,-1.1000000000000014,0.20000000000000284,-0.013999999999999957,5.0,12.800000000000004,0.006000000000000005,-1.8999999999999986,-3.1999999999999993,0.025000000000000022,-0.29999999999999716,0.0,0.5,0.5,-3.0,-0.7999999999999998,0.20000000000000018,-1.4,-4.799999999999999,-1.3999999999999986,7.199999999999999,-4.600000000000001,-1.6999999999999993,-0.9000000000000004,-0.09999999999999432,5.5,4.900000000000006,-2.0999999999999943,-2.4000000000000057,7.699999999999999,7.300000000000001,0.010000000000000009,0.42000000000000015,0.3999999999999986,-0.014000000000000012,0.0030000000000000027,-0.0050000000000000044,-0.024999999999999994,0.014000000000000012,0.01100000000000001,-4.200000000000003,-3.6799999999999926,-3.0700000000000074,-289,0.03300000000000003,-3.5,-0.7000000000000011,-6.6,-11.699999999999996,-0.14199999999999996,0.14200000000000002,-0.10800000000000004,-0.003999999999999997,0.125,-0.05800000000000001,-0.017999999999999988,-0.031,-0.10300000000000004,-0.01200000000000001,0.01200000000000001,-0.05899999999999994,0.059,0.010000000000000009,-0.010000000000000009,-3.0,-5.899999999999999,0.04599999999999993,-2.9000000000000004,-5.999999999999998,-0.008000000000000007,-0.2999999999999998,-0.7000000000000002,0.009999999999999953,0.40000000000000036,0.7999999999999989,0.009000000000000008,4.5,12.100000000000001,0.0050000000000000044,-0.08230000000000001,0.001799999999999996,-0.03960000000000001,0.0,0.017699999999999994,0.0024999999999999953,-0.1486,-0.1138,0.3623,2
